date,year,gamepk,type,game_type,temp,condition,wind,venue,home_team,away_team,batter,batter_name,stand,pitcher,pitcher_name,throws,events,description,inning,topbot,abnum,pitchnum,pitch_balls,pitch_strikes,pitch_outs,pitch_call,pitch_type,pitch_startSpeed,pitch_endSpeed,pitch_sz_top,pitch_sz_bot,pitch_x0,pitch_y0,pitch_z0,pitch_extension,pitch_vx0,pitch_vy0,pitch_vz0,pitch_ax,pitch_ay,pitch_az,pitch_pfx_x,pitch_pfx_z,pitch_px,pitch_pz,pitch_x,pitch_y,pitch_breakAngle,pitch_breakLength,pitch_break_y,pitch_spinrate,pitch_breakDirection,pitch_zone,pitch_plateTime,bip_EV,bip_VA,bip_distance,bip_type,bip_hardness,bip_location,bip_hc_x,bip_hc_y,MLB_playID,id
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,650402,Gleyber Torres,R,656945,Tanner Scott,L,Forceout,force_out,7,bottom,71,3,1,1,2,"In play, out(s)",SL,86.9,80.4,3.41,1.56,2.29,50,5.18,6.46,-5.56,-126.5,-1.74,-3.38,24.28,-33.69,-2.07,-0.93,-0.2,1.8,124.7,190.06,7.2,8.4,24,2760,284,8,0.43,94.3,-13,9,ground_ball,medium,5,126,204.5,d47224c5-7d3d-485f-bb1d-6e4d99ed8098,632582-650402-656945-7-71-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,1,0,0,0,Foul,FF,95.7,87.2,3.49,1.6,-1.52,50.01,5.9,6.6,4.65,-139.19,-6.8,-6.61,32.27,-10.81,-3.38,10.93,-0.27,2.7,127.19,165.78,24,2.4,24,2401,205,4,0.39,,,,,,,,,7564710a-33fd-41c1-952d-389320913743,632582-641820-643338-8-72-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,2,0,1,0,Ball,FF,95.4,86.9,3.71,1.68,-1.5,50,5.82,6.75,3.03,-138.67,-9.23,-6.52,32.49,-9.75,-3.36,11.57,-0.83,1.79,148.47,190.4,26.4,2.4,24,2539,208,13,0.4,,,,,,,,,9352dd4b-0825-4168-a08a-6ba1529905f8,632582-641820-643338-8-72-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,3,1,1,0,Foul,FF,95.4,86.9,3.49,1.6,-1.39,50.01,5.93,6.79,4.59,-138.73,-5.61,-6.74,31.94,-11.05,-3.47,10.87,-0.16,3.14,123.2,153.93,25.2,2.4,24,2581,208,2,0.4,,,,,,,,,db2b23a9-d5bd-424c-a4d4-66d4877918e4,632582-641820-643338-8-72-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,4,1,2,0,Ball,CU,84.9,78.2,3.75,1.68,-1.67,50,5.79,6.84,5.49,-123.49,-5.03,11.68,26.6,-35.01,7.63,-1.85,1.58,0.75,56.63,218.4,19.2,9.6,24,2623,36,14,0.45,,,,,,,,,8bbc531e-8bf8-4a74-a1fe-654a68f52024,632582-641820-643338-8-72-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,5,2,2,0,Foul,CU,85.3,78.2,3.49,1.6,-1.75,50,5.88,6.56,2.66,-124.24,-1.19,11.58,26.38,-33.1,7.46,-0.6,0.3,2.63,105.48,167.9,20.4,9.6,24,2526,63,6,0.44,,,,,,,,,eec10141-f648-40ba-bbbe-87aca18e8ea6,632582-641820-643338-8-72-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,6,2,2,0,Foul,CU,84.7,77.8,3.49,1.6,-1.57,50,5.94,6.68,2.82,-123.3,-1.71,13.57,25.58,-33.49,8.86,-0.86,0.74,2.4,88.64,173.86,22.8,9.6,24,2623,51,14,0.45,,,,,,,,,fa52fb36-c4e9-4699-93d3-1e23425027c6,632582-641820-643338-8-72-6
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,7,2,2,0,Foul,FF,96.2,87.2,3.49,1.6,-1.36,50,5.98,6.6,2.79,-140.03,-4.29,-2.86,34.19,-11.41,-1.45,10.55,-0.54,3.67,137.4,139.58,9.6,2.4,24,2507,212,11,0.39,,,,,,,,,4bf2f6ab-3997-4c7a-8da0-c46de9034bec,632582-641820-643338-8-72-7
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,641820,Trey Mancini,R,643338,Chad Green,R,Flyout,field_out,8,top,72,8,2,2,0,"In play, out(s)",CU,84.2,77.3,3.49,1.6,-1.62,50.01,5.88,6.66,3.22,-122.58,-2.36,11.82,26.03,-34.77,7.83,-1.72,0.73,1.92,89.25,187.02,19.2,9.6,24,2626,46,14,0.45,95.3,27,350,fly_ball,medium,9,183.8,70.24,1c809523-f01d-4bb9-9253-15c8a6f6b409,632582-641820-643338-8-72-8
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,621466,DJ Stewart,L,643338,Chad Green,R,Strikeout,strikeout,8,top,73,1,0,0,0,Foul,FF,96.2,87.6,3.37,1.53,-1.54,50.01,5.81,6.7,7.61,-139.66,-8.62,-7.51,32.64,-11.11,-3.82,10.71,0.73,1.94,89.29,186.41,24,2.4,24,2516,202,14,0.39,,,,,,,,,4e72a89f-a7fc-4b06-bdeb-caacc84434f8,632582-621466-643338-8-73-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,621466,DJ Stewart,L,643338,Chad Green,R,Strikeout,strikeout,8,top,73,2,0,1,1,Swinging Strike,FF,95.8,87.3,3.37,1.53,-1.75,50.01,5.86,6.69,4.66,-139.43,-4.73,-8.03,32.32,-11.96,-4.09,10.3,-0.58,3.34,139.2,148.49,27.6,3.6,24,2496,205,1,0.39,,,,,,,,,c53322f6-b4ff-4899-891b-d787edc38244,632582-621466-643338-8-73-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,621466,DJ Stewart,L,643338,Chad Green,R,Strikeout,strikeout,8,top,73,3,0,2,1,Swinging Strike,FF,95.6,86.9,3.37,1.53,-2.13,50.01,5.71,6.68,7.68,-138.96,-3.98,-9.66,32.51,-12.48,-4.96,10.12,0.03,3.42,115.96,146.37,30,3.6,24,2504,220,12,0.39,,,,,,,,,4cb2279c-caeb-4d1f-88f4-b44ede2ca1c1,632582-621466-643338-8-73-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,669720,Austin Hays,R,643338,Chad Green,R,Strikeout,strikeout,8,top,74,1,0,0,0,Swinging Strike,CU,86.3,79.7,3.37,1.53,-1.93,50,5.81,6.59,3.4,-125.71,-4.2,8.54,25.12,-29.29,5.33,1.8,0.13,1.74,111.92,191.76,16.8,8.4,24,2590,37,8,0.44,,,,,,,,,69b882be-b98f-456c-b4bd-50f7eca2ad5b,632582-669720-643338-8-74-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,669720,Austin Hays,R,643338,Chad Green,R,Strikeout,strikeout,8,top,74,2,0,1,2,Ball,FF,95.7,87.3,3.37,1.52,-1.47,50,5.84,6.63,1.82,-139.33,-5.78,-5.78,32.01,-12.15,-2.94,10.21,-1.19,2.93,162.37,159.54,21.6,3.6,24,2433,203,11,0.39,,,,,,,,,ce6a70cc-bfa4-4f26-8408-0d6a3e71023d,632582-669720-643338-8-74-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,669720,Austin Hays,R,643338,Chad Green,R,Strikeout,strikeout,8,top,74,3,1,1,2,Swinging Strike,CU,86.4,79.6,3.37,1.53,-1.68,50.01,5.86,6.69,4.76,-125.8,-4.58,10.44,26.09,-28.1,6.53,2.55,1.08,1.73,75.71,192.03,21.6,8.4,24,2532,41,14,0.44,,,,,,,,,c08a4e6d-0c99-4ddf-9804-15300d13bd62,632582-669720-643338-8-74-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,669720,Austin Hays,R,643338,Chad Green,R,Strikeout,strikeout,8,top,74,4,1,2,2,Called Strike,FF,96.9,88.3,3.37,1.55,-1.36,50.01,5.96,6.79,6.21,-140.87,-7.14,-6.08,33.17,-11.94,-3.04,10.11,0.48,2.62,98.67,168.14,19.2,2.4,24,2486,202,6,0.39,,,,,,,,,1474e339-fbd5-4635-9f70-a2d7647e332c,632582-669720-643338-8-74-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,570482,Gio Urshela,R,656945,Tanner Scott,L,Lineout,field_out,8,bottom,75,1,0,0,0,Swinging Strike,SL,86.9,80.9,3.37,1.53,2.17,50,5.28,6.4,-5.28,-126.55,-3.51,-5.1,23.2,-32.35,-3.11,-0.1,-0.34,1.32,130.07,203.26,10.8,8.4,24,2667,276,13,0.43,,,,,,,,,0673a18e-15c0-423c-ac16-44c47b82e953,632582-570482-656945-8-75-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,570482,Gio Urshela,R,656945,Tanner Scott,L,Lineout,field_out,8,bottom,75,2,0,1,0,Ball,SL,87.8,81.8,3.59,1.58,2.07,50,5.26,6.13,-7.1,-127.79,-4.16,-3.27,23.66,-32.4,-1.96,-0.14,-0.99,1.09,154.72,209.25,7.2,8.4,24,2703,294,13,0.43,,,,,,,,,c32509e9-22bc-408f-b398-233a0dea0b3a,632582-570482-656945-8-75-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,570482,Gio Urshela,R,656945,Tanner Scott,L,Lineout,field_out,8,bottom,75,3,1,1,0,"In play, out(s)",SI,95.2,87.7,3.37,1.53,2.1,50,5.25,6.13,-8.76,-138.48,-3.31,18.39,28.53,-24.43,9.39,3.96,0.13,2.42,112.23,173.45,33.6,6,24,2365,137,5,0.39,102.2,14,292,line_drive,hard,9,186.59,98.48,301f6c6d-92eb-4b75-9d26-58ec91c12454,632582-570482-656945-8-75-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,596142,Gary Sanchez,R,656945,Tanner Scott,L,Groundout,field_out,8,bottom,76,1,0,0,0,Called Strike,SL,87.1,80.7,3.17,1.47,2.31,50,5.26,6.21,-5.62,-126.78,-1.71,-4.03,24.29,-35.62,-2.46,-2.11,-0.24,1.75,126.33,191.59,8.4,8.4,24,2697,304,7,0.43,,,,,,,,,bd1b5b50-1f1a-42ca-b86e-c529bed71f16,632582-596142-656945-8-76-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,596142,Gary Sanchez,R,656945,Tanner Scott,L,Groundout,field_out,8,bottom,76,2,0,1,1,Foul,SL,85.9,79,3.47,1.59,2.1,50,5.32,6.4,-5.73,-125,-1.14,-1.92,25.78,-36.96,-1.22,-3.03,-0.38,1.81,131.53,189.85,4.8,9.6,24,2706,289,7,0.44,,,,,,,,,a771c7b0-879d-4f4d-b7dc-bd22e52e3144,632582-596142-656945-8-76-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,596142,Gary Sanchez,R,656945,Tanner Scott,L,Groundout,field_out,8,bottom,76,3,0,2,1,"In play, out(s)",SL,87.7,81.4,3.47,1.59,2.44,50.01,5.08,6.34,-3.6,-127.82,-1.57,-5.44,24.64,-37.04,-3.26,-2.92,0.59,1.57,94.46,196.44,9.6,9.6,24,2616,282,14,0.43,101.2,-9,9,ground_ball,hard,4,126.08,135.05,104532aa-8ff5-4ba2-8758-7aedd8438b18,632582-596142-656945-8-76-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,518934,DJ LeMahieu,R,656945,Tanner Scott,L,Single,single,8,bottom,77,1,0,0,0,Ball,FF,96,88,3.55,1.62,1.87,50,5.1,6.56,-12.99,-138.93,-10.3,7.11,30.78,-12.8,3.63,9.9,-2.4,0.49,208.42,225.43,15.6,3.6,24,2630,139,13,0.39,,,,,,,,,5f7cc12d-bd29-4e14-aa39-b1d43db651f8,632582-518934-656945-8-77-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,518934,DJ LeMahieu,R,656945,Tanner Scott,L,Single,single,8,bottom,77,2,1,0,2,Ball,SL,86.9,81,3.39,1.6,2.22,50,5.12,5.98,-5.62,-126.58,-3.14,-2.76,22.99,-35.25,-1.68,-1.88,-0.24,1.07,126.14,209.77,6,8.4,24,2711,311,13,0.43,,,,,,,,,3ada977c-d59a-45f3-a073-d784d947dad8,632582-518934-656945-8-77-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,518934,DJ LeMahieu,R,656945,Tanner Scott,L,Single,single,8,bottom,77,3,2,0,2,Called Strike,SL,86.3,80.1,3.55,1.63,2.25,50,5.35,6.41,-5.1,-125.69,-1.86,-4.24,24,-37.25,-2.64,-3.16,-0.14,1.6,122.51,195.68,7.2,9.6,24,2676,305,13,0.43,,,,,,,,,c6479d1d-c315-4ba6-b2a9-f3d17196d8a4,632582-518934-656945-8-77-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,518934,DJ LeMahieu,R,656945,Tanner Scott,L,Single,single,8,bottom,77,4,2,1,2,Foul,SL,87.2,81.3,3.55,1.63,2.09,50,5.09,6.51,-7.22,-126.92,-4.03,-3.06,23.27,-33.8,-1.85,-0.99,-1.02,0.82,155.72,216.55,7.2,8.4,24,2665,289,13,0.43,,,,,,,,,31d9ed6c-22a0-45ef-acf0-c4288b44098a,632582-518934-656945-8-77-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,518934,DJ LeMahieu,R,656945,Tanner Scott,L,Single,single,8,bottom,77,5,2,2,2,"In play, no out",SL,86.9,80.5,3.55,1.63,2.15,50,5.19,6.28,-4.9,-126.6,-1.16,-3.54,24.72,-37.33,-2.17,-3.16,-0.09,1.75,120.44,191.64,7.2,9.6,24,2675,296,8,0.43,104.5,-9,11,ground_ball,hard,1,137.89,161.57,2acfa7fe-5592-4eae-b80f-6e57b5ec1e71,632582-518934-656945-8-77-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,608336,Joey Gallo,L,656945,Tanner Scott,L,Strikeout,strikeout,8,bottom,78,1,0,0,0,Called Strike,SL,87.9,80.8,3.63,1.66,2.18,50,5.29,6.43,-6.11,-127.88,0.76,-4.89,26.07,-35.2,-2.95,-1.82,-0.63,2.83,140.88,162.41,9.6,8.4,24,2693,278,4,0.43,,,,,,,,,41b42478-10ca-42fc-aa37-ea40229cca0e,632582-608336-656945-8-78-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,608336,Joey Gallo,L,656945,Tanner Scott,L,Strikeout,strikeout,8,bottom,78,2,0,1,2,Ball In Dirt,SL,87.1,81,3.58,1.65,2.31,50,4.9,6.44,-5.69,-126.7,-6.96,-7.61,25.23,-34.81,-4.67,-1.62,-0.56,-0.65,138.53,256.33,13.2,9.6,24,2699,298,13,0.43,,,,,,,,,81c9059b-49c0-4035-8ce3-afbed723757e,632582-608336-656945-8-78-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,608336,Joey Gallo,L,656945,Tanner Scott,L,Strikeout,strikeout,8,bottom,78,3,1,1,2,Foul,SL,87,79.9,3.58,1.68,2.09,50,5.29,6.31,-6.02,-126.53,1.21,-3,26.22,-38.44,-1.85,-3.87,-0.56,2.69,138.44,166.05,6,9.6,24,2539,286,4,0.43,,,,,,,,,e6bf091f-8d7b-4227-8b9d-6131e8e9ed32,632582-608336-656945-8-78-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,608336,Joey Gallo,L,656945,Tanner Scott,L,Strikeout,strikeout,8,bottom,78,4,1,2,2,Ball,FF,97.5,89.1,3.69,1.71,1.87,50,5.25,6.28,-10.91,-141.47,-7.09,5.85,32.74,-14.76,2.89,8.6,-1.66,1.76,180.29,191.17,12,3.6,24,2630,152,13,0.39,,,,,,,,,74eb0e12-7880-4073-807b-de46a97e5ce7,632582-608336-656945-8-78-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,608336,Joey Gallo,L,656945,Tanner Scott,L,Strikeout,strikeout,8,bottom,78,5,2,2,2,Swinging Strike,SL,86.8,80.1,3.58,1.68,2.22,50.01,5.37,6.21,-4.74,-126.38,0.23,-3.27,25.02,-37.09,-2.02,-3.02,0.06,2.5,114.83,171.41,6,9.6,24,2729,287,5,0.43,,,,,,,,,aea9b961-ab09-4342-bbe7-8c02b94feae2,632582-608336-656945-8-78-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,663330,Jahmai Jones,R,643338,Chad Green,R,Strikeout,strikeout,9,top,79,1,0,0,0,Called Strike,FF,94.7,86.3,3.37,1.53,-1.39,50,5.99,6.69,6.96,-137.67,-5.54,-6.7,31.49,-13.17,-3.5,9.93,0.72,3.05,89.48,156.41,19.2,3.6,24,2410,204,12,0.4,,,,,,,,,bbb7eacb-99a6-465f-99c8-bc684e54bc27,632582-663330-643338-9-79-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,663330,Jahmai Jones,R,643338,Chad Green,R,Strikeout,strikeout,9,top,79,2,0,1,0,Foul,FF,94.4,86.3,3.37,1.53,-1.47,50.01,5.9,6.71,4.13,-137.35,-6.26,-6.64,30.3,-9.95,-3.47,11.63,-0.4,2.91,132.3,160.18,26.4,2.4,24,2496,206,1,0.4,,,,,,,,,8e61df58-ba8a-4f06-af09-01d346ac18a5,632582-663330-643338-9-79-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,663330,Jahmai Jones,R,643338,Chad Green,R,Strikeout,strikeout,9,top,79,3,0,2,0,Swinging Strike,FF,94.5,86.3,3.37,1.53,-1.49,50,5.98,6.44,4.23,-137.6,-3.83,-6.1,30.65,-12.01,-3.18,10.52,-0.34,3.76,130,137.39,21.6,2.4,24,2553,205,11,0.4,,,,,,,,,4aaa70e0-2ec6-470c-86bf-9393c7e6ddd8,632582-663330-643338-9-79-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,600474,Pedro Severino,R,643338,Chad Green,R,Lineout,field_out,9,top,80,1,0,0,0,Called Strike,CU,84.6,77.9,3.48,1.63,-1.61,50.01,5.97,6.61,3.61,-123.16,-0.89,10.88,24.23,-31.38,7.08,0.52,0.8,2.96,86.65,158.99,20.4,8.4,24,2525,53,12,0.44,,,,,,,,,13eba4d9-0c6e-4c21-b695-4f3eebec7812,632582-600474-643338-9-80-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,600474,Pedro Severino,R,643338,Chad Green,R,Lineout,field_out,9,top,80,2,0,1,1,Swinging Strike,CU,84.8,78.1,3.41,1.56,-1.7,50,5.91,6.59,3.9,-123.41,-3.54,12.97,25.3,-30.61,8.44,1.02,0.99,1.87,79.1,188.34,24,9.6,24,2598,36,14,0.44,,,,,,,,,5801b97e-1ab4-4852-b165-27fb1728b6a0,632582-600474-643338-9-80-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,600474,Pedro Severino,R,643338,Chad Green,R,Lineout,field_out,9,top,80,3,0,2,1,Ball,CU,85.9,79.6,3.59,1.64,-1.5,50.01,5.77,6.84,7.68,-124.86,-6.63,10.17,25.28,-29.62,6.45,1.63,2.45,0.64,23.48,221.43,20.4,8.4,24,2578,45,14,0.44,,,,,,,,,bef95c6e-ecb6-468d-9072-4205517cbefe,632582-600474-643338-9-80-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,600474,Pedro Severino,R,643338,Chad Green,R,Lineout,field_out,9,top,80,4,1,2,1,Foul,CU,85.4,78.5,3.41,1.56,-1.81,50,5.9,6.65,3.77,-124.34,-2.11,8.3,25.51,-30.4,5.32,1.14,0.42,2.51,100.96,171.01,16.8,8.4,24,2566,52,6,0.44,,,,,,,,,089ef268-d1ce-4567-9321-60235e2cd4a2,632582-600474-643338-9-80-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,600474,Pedro Severino,R,643338,Chad Green,R,Lineout,field_out,9,top,80,5,1,2,1,"In play, out(s)",CU,85.8,79.4,3.41,1.56,-1.49,50,5.97,6.6,4.06,-125,-3.04,9.5,24.45,-30.27,5.99,1.2,0.93,2.26,81.38,177.83,18,8.4,24,2549,37,14,0.44,87.8,9,142,line_drive,medium,5,90.83,156.73,13bc7d79-a1c2-41e5-9916-4f92bc625c3f,632582-600474-643338-9-80-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,1,0,0,0,Ball,FF,95.5,87.3,3.42,1.57,-1.32,50,6.01,6.67,7.9,-138.89,-5.14,-5.59,31.05,-9.6,-2.86,11.55,1.19,3.5,71.61,144.4,19.2,2.4,24,2423,204,12,0.39,,,,,,,,,49dae093-dc1c-48f4-adb1-cc19ae63c24e,632582-622761-643338-9-81-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,2,1,0,2,Swinging Strike,CU,86,79,3.37,1.53,-1.47,50.01,5.91,6.66,4.76,-125.22,-3.59,8.68,26.34,-29.72,5.49,1.56,1.17,2.02,72.45,184.27,18,8.4,24,2549,49,14,0.44,,,,,,,,,084ec785-2cff-4e1d-a4d0-141044f8e3e7,632582-622761-643338-9-81-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,3,1,1,2,Called Strike,FF,95.9,87.3,3.39,1.68,-1.43,50,6,6.72,7.65,-139.32,-7.36,-6.75,32.89,-12.48,-3.45,10.07,0.91,2.49,82.3,171.68,19.2,3.6,24,2445,207,14,0.39,,,,,,,,,e3623187-8620-416d-a977-934445fcab92,632582-622761-643338-9-81-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,4,1,2,2,Foul,FF,95.4,87.4,3.37,1.53,-1.28,50,5.98,6.78,6.19,-138.73,-5.92,-8.7,30.05,-9.85,-4.45,11.41,0.39,3.17,101.97,153.14,33.6,2.4,24,2410,206,3,0.39,,,,,,,,,ce1797f9-ef4f-46d3-90c5-ed751bd29cbe,632582-622761-643338-9-81-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,5,1,2,2,Foul,FF,96,87.5,3.37,1.53,-1.45,50.01,6.11,6.6,5.62,-139.72,-4.35,-7.12,32.14,-9.67,-3.61,11.41,0.12,3.9,112.34,133.52,28.8,2.4,24,2408,207,12,0.39,,,,,,,,,6703cd96-e928-4ca1-9fa7-e4c70601a81a,632582-622761-643338-9-81-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,622761,Jorge Mateo,R,643338,Chad Green,R,Pop Out,field_out,9,top,81,6,1,2,2,"In play, out(s)",CU,84.6,77.5,3.37,1.53,-1.63,50,6.23,6.41,1.99,-123.26,0.69,10.25,25.42,-31.88,6.69,0.19,0.06,3.81,114.8,135.83,18,8.4,24,2586,58,12,0.45,79.6,83,46,popup,medium,2,143.11,212.81,1bf2ea85-555b-4e2b-976c-c0b531c34ba3,632582-622761-643338-9-81-6
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,1,0,0,0,Called Strike,SL,89.5,82.6,4.06,1.93,-0.85,50.01,6.45,6.15,3.37,-130.24,-7.07,2.63,26.56,-24.67,1.53,4.36,0.66,1.84,91.8,189.08,7.2,6,24,2506,165,14,0.42,,,,,,,,,8656b917-25ec-4bec-b2e8-779d90c1b96b,632582-592450-669330-9-82-1
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,2,0,1,0,Ball,SL,89.4,81.7,4.07,1.97,-0.96,50,6.44,6.46,5.19,-129.96,-5.86,5.21,29.17,-26.88,3.07,3.12,1.46,2.1,61.2,182.15,12,7.2,24,2492,169,14,0.42,,,,,,,,,f5deb20c-ff2c-4fdd-8d03-834153bb087c,632582-592450-669330-9-82-2
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,3,1,1,0,Called Strike,FF,97,88.2,4.07,1.87,-0.95,50,6.24,6.33,4.09,-140.81,-10.74,-4.2,33.85,-7.27,-2.1,12.48,0.25,1.9,107.45,187.58,18,2.4,24,2498,200,9,0.39,,,,,,,,,81b5ec18-436c-4f12-a811-b1a536d899d3,632582-592450-669330-9-82-3
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,4,1,2,0,Foul,SL,87.9,81.1,3.76,1.75,-0.75,50,6.43,6.13,4.3,-127.91,-6.68,4.28,26.49,-27.45,2.59,2.85,1.29,1.63,67.8,194.67,9.6,7.2,24,2449,162,14,0.43,,,,,,,,,5b24f2ba-6b8e-4eb3-8d1e-1d7e23364c53,632582-592450-669330-9-82-4
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,5,1,2,0,Foul,SL,87.1,80.7,3.76,1.75,-1,50,6.53,6.15,0.82,-126.97,-1.75,2.78,23.4,-28.38,1.69,2.3,-0.46,3.59,134.4,141.84,6,7.2,24,2440,136,1,0.43,,,,,,,,,19b43a6e-3e6a-4ba0-b353-37c3e37db536,632582-592450-669330-9-82-5
2021-09-05,2021,632582,P,R,73,Rain,"10 mph, R To L",3313,NYY,BAL,592450,Aaron Judge,R,669330,Tyler Wells,R,Flyout,field_out,9,bottom,82,6,1,2,0,"In play, out(s)",FF,96.8,87.4,3.76,1.75,-0.7,50,6.45,6.18,2.32,-140.68,-8.22,-6.67,35.71,-8.32,-3.37,12.05,-0.3,2.93,128.37,159.67,30,2.4,24,2428,202,4,0.39,101,56,260,fly_ball,hard,9,201.42,126.47,8461dc04-282a-4a89-bbd9-71814b73d3ff,632582-592450-669330-9-82-6
